survey_code,PlotID,Investigators,SiteName,Country,SiteLatitude,SiteLongitude,MAT,MAP,community_description,plant_functional_type,plot_order,plot_family,plot_genus,plot_species,EPSG,Corner1_X,Corner1_Y,Corner1_Z,Corner2_X,Corner2_Y,Corner2_Z,Corner3_X,Corner3_Y,Corner3_Z,Corner4_X,Corner4_Y,Corner4_Z,AGB,AGB_g_m2,wind_speed,sky_conditions_code,sky_conditions,drone_and_sensor,HAG_plotmean_of_cellmax_m
20180602_MV_SGB,P09,"Miguel L. Villarreal, Caroline A. Havrilla ","SAGE-B, Beef Basin, Utah",USA,37.955,-109.953,11.6,228.0,Broom snakeweed-dominated sagebrush/grassland community ,Shrub,Asterales,Asteraceae,Gutierrezia,sarothrae,32612,591999.926,4201321.548,1855.862,591999.006,4201321.622,1855.781,591998.959,4201320.657,1855.86,591999.838,4201320.578,1855.855,767.14,876.3308201964817,2.0,0.0,0 - Clear Sky,3DR Solo with Ricoh GR II,0.2774
20180602_MV_SGB,P10,"Miguel L. Villarreal, Caroline A. Havrilla ","SAGE-B, Beef Basin, Utah",USA,37.955,-109.953,11.6,228.0,Broom snakeweed-dominated sagebrush/grassland community ,Shrub,Asterales,Asteraceae,Gutierrezia,sarothrae,32612,591998.742,4201323.04,1855.764,591998.057,4201322.934,1855.745,591998.166,4201322.207,1855.774,591998.935,4201322.481,1855.783,222.94,449.2946392583636,2.0,0.0,0 - Clear Sky,3DR Solo with Ricoh GR II,0.1549
20180602_MV_SGB,P11,"Miguel L. Villarreal, Caroline A. Havrilla ","SAGE-B, Beef Basin, Utah",USA,37.955,-109.953,11.6,228.0,Broom snakeweed-dominated sagebrush/grassland community ,Shrub,Asterales,Asteraceae,Gutierrezia,sarothrae,32612,591994.616,4201326.062,1855.483,591995.228,4201325.99,1855.518,591995.323,4201326.689,1855.487,591994.709,4201326.86,1855.501,276.93,588.836912608973,2.0,0.0,0 - Clear Sky,3DR Solo with Ricoh GR II,0.1212
20180602_MV_SGB,P12,"Miguel L. Villarreal, Caroline A. Havrilla ","SAGE-B, Beef Basin, Utah",USA,37.955,-109.953,11.6,228.0,Broom snakeweed-dominated sagebrush/grassland community ,Shrub,Asterales,Asteraceae,Gutierrezia,sarothrae,32612,591989.618,4201333.421,1855.276,591988.874,4201333.464,1855.271,591988.745,4201332.9,1855.278,591989.573,4201332.819,1855.299,207.63,447.8645383951682,2.0,0.0,0 - Clear Sky,3DR Solo with Ricoh GR II,0.1513
20180623_JK_LCO,P01,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,711351.298,4803577.304,1482.592,711351.239,4803576.782,1482.637,711351.681,4803576.717,1482.616,711351.797,4803577.257,1482.596,35.75,140.36120926580293,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0248
20180623_JK_LCO,P02,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,711349.708,4803568.714,1483.213,711349.692,4803568.2,1483.271,711350.182,4803568.188,1483.249,711350.196,4803568.704,1483.188,34.379999999999995,136.42857142857142,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0165
20180623_JK_LCO,P03,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,711344.927,4803572.644,1483.086,711344.545,4803572.288,1483.137,711344.855,4803571.934,1483.152,711345.249,4803572.26,1483.109,70.93,282.7022718214428,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0527
20180623_JK_LCO,P04,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,711320.058,4803567.653,1484.65,711319.56,4803567.814,1484.662,711319.38,4803567.357,1484.706,711319.849,4803567.152,1484.678,87.89,328.9296407185629,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0679
20180623_JK_LCO,P05,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,711320.164,4803561.764,1485.013,711319.731,4803562.045,1485.01,711319.455,4803561.684,1485.068,711319.872,4803561.371,1485.053,63.61,260.05723630417003,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0213
20180623_JK_LCO,P06,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,711341.632,4803563.757,1483.887,711341.382,4803563.296,1483.887,711341.845,4803563.066,1483.903,711342.073,4803563.521,1483.895,51.55,196.23144271031595,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0376
20180623_JK_LCO,P07,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,711337.468,4803557.197,1484.324,711337.083,4803556.889,1484.379,711337.403,4803556.491,1484.39,711337.785,4803556.785,1484.352,112.25,446.8550955414013,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0453
20180623_JK_LCO,P08,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,711311.775,4803561.431,1485.459,711312.04,4803561.875,1485.414,711311.665,4803562.122,1485.445,711311.373,4803561.707,1485.507,59.75,249.26992073425114,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0141
20180623_JK_LCO,P09,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,711306.76,4803568.038,1485.437,711306.227,4803568.006,1485.483,711306.245,4803567.541,1485.5,711306.762,4803567.543,1485.474,96.7,383.4258524980175,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.1019
20180623_JK_LCO,P10,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,711326.878,4803592.941,1482.967,711327.288,4803593.185,1482.932,711327.0,4803593.619,1482.923,711326.588,4803593.365,1482.941,224.97,906.0410793395087,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.1244
20180623_JK_LCO,P11,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,711323.232,4803604.708,1482.753,711322.778,4803604.917,1482.782,711322.563,4803604.443,1482.834,711322.999,4803604.246,1482.826,66.0,260.149783208514,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0671
20180623_JK_LCO,P12,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,711315.489,4803581.647,1484.19,711315.01,4803581.829,1484.187,711314.835,4803581.335,1484.266,711315.282,4803581.166,1484.275,32.919999999999995,127.00617283950616,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0255
20180623_JK_LCO,P13,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,711304.659,4803560.936,1486.12,711304.259,4803561.21,1486.1,711303.981,4803560.789,1486.162,711304.339,4803560.527,1486.141,330.14,1390.648694187026,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0296
20180623_JK_LCO,P14,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,711310.939,4803566.963,1485.214,711310.856,4803566.489,1485.266,711311.376,4803566.371,1485.221,711311.446,4803566.838,1485.191,232.21000000000004,925.5081705858909,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0584
20180623_JK_LCO,P15,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,711333.339,4803588.743,1482.761,711333.501,4803588.254,1482.788,711333.966,4803588.404,1482.743,711333.822,4803588.89,1482.731,274.90999999999997,1083.1757289204095,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0695
20180623_JK_LCO,P16,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,711349.28,4803571.702,1483.019,711349.759,4803571.499,1483.016,711349.953,4803571.995,1482.999,711349.493,4803572.175,1482.998,677.5500000000001,2543.3558558558557,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.2161
20180623_JK_LCO,P17,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,711326.174,4803576.705,1483.888,711326.041,4803576.222,1483.916,711326.532,4803576.084,1483.888,711326.638,4803576.585,1483.86,232.76,929.924091090691,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.1851
20180623_JK_LCO,P18,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,711345.661,4803576.418,1482.832,711345.381,4803575.741,1482.855,711346.126,4803575.459,1482.871,711346.571,4803576.294,1482.798,1646.44,2354.7482837528605,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0641
20180623_JK_LCO,P19,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,711318.044,4803561.864,1485.149,711317.461,4803561.29,1485.247,711317.933,4803560.631,1485.248,711318.697,4803561.199,1485.134,2377.68,3099.973924380704,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.025
20180623_JK_LCO,P20,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,711338.237,4803558.259,1484.247,711338.969,4803558.081,1484.213,711339.199,4803558.771,1484.147,711338.482,4803559.051,1484.179,1446.21,2446.22801082544,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.2069
20180623_JK_LCO,P21,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,711341.72,4803590.11,1482.238,711341.299,4803589.602,1482.287,711341.791,4803589.134,1482.279,711342.473,4803589.766,1482.213,1607.6999999999998,2778.1233799896318,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.2179
20180623_JK_LCO,P22,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,711305.476,4803576.665,1485.036,711304.987,4803576.038,1485.073,711305.582,4803575.414,1485.057,711306.171,4803576.099,1484.978,1743.83,2344.4877655283676,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.2632
20180623_JK_LCO,P23,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,711334.441,4803551.387,1484.853,711334.068,4803550.41,1484.952,711335.012,4803549.961,1484.957,711335.41,4803550.801,1484.852,1811.28,1695.1614412728122,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.1594
20180623_JK_LCO,P24,Jason W. Karl,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,711324.214,4803597.635,1482.913,711324.523,4803598.564,1482.858,711323.419,4803599.069,1482.933,711323.187,4803598.082,1482.946,4455.07,3875.658982166159,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.4055
20180624_JK_HAT,P01,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,710355.025,4810961.46,1564.763,710355.108,4810961.932,1564.839,710354.562,4810961.983,1564.84,710354.489,4810961.531,1564.763,114.89,451.07970160973696,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0085
20180624_JK_HAT,P02,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,710358.819,4810977.14,1566.434,710358.677,4810976.734,1566.415,710359.057,4810976.462,1566.369,710359.282,4810976.913,1566.408,25.38,112.10247349823321,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0245
20180624_JK_HAT,P03,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,710363.373,4810966.223,1565.065,710363.68,4810966.604,1565.113,710363.24,4810966.888,1565.153,710362.949,4810966.543,1565.114,66.58,269.44556859571026,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0922
20180624_JK_HAT,P04,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,710371.674,4810950.785,1563.133,710371.287,4810950.982,1563.165,710371.002,4810950.517,1563.123,710371.443,4810950.302,1563.067,45.56,182.6784282277466,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0389
20180624_JK_HAT,P05,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,710363.551,4810936.963,1561.874,710363.601,4810936.44,1561.896,710364.091,4810936.485,1561.889,710364.056,4810937.009,1561.877,21.97,83.72713414634146,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0099
20180624_JK_HAT,P06,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,710348.869,4810933.831,1561.942,710348.418,4810934.041,1561.974,710348.172,4810933.558,1561.948,710348.629,4810933.346,1561.917,44.11,162.76752767527674,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0174
20180624_JK_HAT,P07,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,710350.931,4810952.958,1563.521,710351.164,4810953.421,1563.579,710350.727,4810953.657,1563.612,710350.507,4810953.16,1563.513,103.12,402.4980483996878,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0415
20180624_JK_HAT,P08,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,710349.473,4810973.575,1566.428,710349.142,4810973.934,1566.486,710348.726,4810973.581,1566.451,710349.118,4810973.185,1566.389,39.7,141.88706218727663,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0116
20180624_JK_HAT,P09,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,710336.017,4810973.202,1566.219,710336.388,4810973.542,1566.268,710336.015,4810973.946,1566.318,710335.661,4810973.607,1566.26,99.52,368.0473372781065,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0602
20180624_JK_HAT,P10,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,710331.765,4810953.488,1563.925,710331.806,4810953.965,1563.964,710331.298,4810954.012,1563.97,710331.275,4810953.499,1563.93,62.66,252.76321097216618,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.048
20180624_JK_HAT,P11,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,710337.664,4810949.579,1563.429,710337.597,4810949.081,1563.399,710338.101,4810949.0,1563.366,710338.17,4810949.487,1563.401,58.09,228.16182246661432,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0127
20180624_JK_HAT,P12,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Graminoid,Poales,Poaceae,Achnatherum,nelsonii,26911,710335.525,4810933.926,1562.325,710335.248,4810933.538,1562.307,710335.626,4810933.2,1562.257,710335.924,4810933.648,1562.267,12.42,49.50179354324432,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0009
20180624_JK_HAT,P13,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,710329.875,4810959.762,1564.618,710329.328,4810959.76,1564.649,710329.344,4810959.26,1564.566,710329.89,4810959.268,1564.564,587.17,2161.096797938903,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.2959
20180624_JK_HAT,P14,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,710369.116,4810939.904,1561.931,710369.711,4810939.223,1561.923,710370.838,4810940.007,1561.937,710370.236,4810940.813,1561.993,2875.96,2143.0402384500744,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.3776
20180624_JK_HAT,P15,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,710353.656,4810961.774,1564.837,710353.233,4810961.489,1564.784,710353.487,4810961.122,1564.738,710353.95,4810961.348,1564.75,185.56,755.2299552299552,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.1912
20180624_JK_HAT,P16,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,710360.831,4810940.886,1562.146,710361.162,4810941.314,1562.196,710360.816,4810941.609,1562.221,710360.537,4810941.228,1562.19,57.98,255.86937334510148,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0441
20180624_JK_HAT,P17,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,710348.424,4810937.108,1562.18,710348.967,4810937.752,1562.147,710348.179,4810938.355,1562.22,710347.594,4810937.56,1562.189,1127.03,1281.2983174170076,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.2741
20180624_JK_HAT,P18,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,710342.555,4810940.444,1562.577,710342.673,4810940.984,1562.64,710342.153,4810941.06,1562.635,710342.076,4810940.547,1562.608,133.44,491.1299227088701,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0632
20180624_JK_HAT,P19,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,710335.802,4810962.682,1565.117,710335.331,4810962.793,1565.066,710335.217,4810962.265,1565.007,710335.703,4810962.153,1565.026,180.83,682.8927492447131,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.1192
20180624_JK_HAT,P20,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,710350.14,4810952.845,1563.475,710349.646,4810952.952,1563.474,710349.503,4810952.437,1563.409,710350.056,4810952.307,1563.385,49.01,169.52611553095812,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0106
20180624_JK_HAT,P22,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,710351.607,4810978.489,1567.005,710350.457,4810978.126,1567.0,710350.885,4810976.917,1566.829,710351.636,4810977.035,1566.831,2287.54,1732.3286633850814,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.2498
20180624_JK_HAT,P23,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,710365.15,4810939.182,1561.981,710365.474,4810939.528,1562.006,710365.101,4810939.915,1562.052,710364.756,4810939.55,1562.032,79.64,303.2749428789033,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.0391
20180624_JK_HAT,P24,Jason W. Karl,"Hatty Creek, Rock Creek Ranch, Idaho",USA,43.42,-114.411,6.0,400.0,Sagebrush bunchgrass steppe,Shrub,Asterales,Asteraceae,Artemisia,tridentata,26911,710361.113,4810977.694,1566.339,710361.198,4810977.27,1566.301,710361.729,4810977.364,1566.263,710361.63,4810977.84,1566.319,231.31,937.2366288492707,3.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.2259
20180626_FV_LAK,P01,Fleur Visser,"Lakeside Campus, University of Worcester",United Kingdom,52.251,-2.254,10.5,606.0,"The site was sown at some unknown point in the relatively recent past, using a pasture-mixture. It therefore isn’t really possible to exactly define the plant community, but by using the British National Vegetation Classification (NVC) it would be pretty close to the MG6-community. The MG6 is a mesotrophic grassland community which is a well-drained permanent pasture or meadow. In this community there are 6 constant species (species always found), in our plot we have 4 of these 6 species (Festuca rubra, Holcus lanatus, Lolium perenne, Trifolium repens but not Cerastium fontanum or Cynosurus cristatus), also note here that 3 of the 4 constant species we have are the most abundant of all our species (not Holcus lanatus because we only had a few individuals). ",Forb,Caryophyllales,Polygonaceae,Rumex,obtusifolius,32630,550972.669,5789303.093,35.143,550972.409,5789302.684,35.138,550972.926,5789302.483,35.136,550973.186,5789302.926,35.142,208.86,835.44,1.5,0.0,0 - Clear Sky,DJI Phantom 4 Pro,0.3002
